index,que_time,path_start_time,cross_time,return_time,start_pos,cross_pos,return_pos,direction,trigger,breakout_level,PTarget,Outer,max_pips_before_BE,cross_to_BE_minutes,cross_to_BE_time,fib_236,fib_382,fib_50,fib_618,fib_764,highest_high_above_trigger,time_highest,lowest_low_below_trigger,time_lowest,Break_evenKey,BEKeyTouches,Trade_survived_BEKey,PTarget_after_BEKey,Outer_after_BEKey,MFE_after_BEKey,outer_touched,outer_closed,ptarget_touched,ptarget_closed,fib_outer_distance,fib_ptarget_distance,fib_total_spread,outer_pre_trigger,ptarget_pre_trigger,fib_236_touched,fib_236_closed,fib_382_touched,fib_382_closed,fib_50_touched,fib_50_closed,fib_618_touched,fib_618_closed,fib_764_touched,fib_764_closed,path_length_minutes
122,2025-09-25 17:00:00+00:00,2025-09-25 18:55:00+00:00,2025-09-25 18:55:00+00:00,2025-09-25 18:57:00+00:00,14,14,16,GREEN,1.33354,1.33362,1.33267,,1.40000000000029,1,1.0,,,,,,1.33368,2025-09-25 18:55:00+00:00,1.33326,2025-09-25 18:56:00+00:00,1.33326,2,0,1,0,2.80000000000058,0,0,1,1,,0.0008699999999999264,,0,0,0,0,0,0,0,0,0,0,0,0,4
123,2025-09-25 20:00:00+00:00,2025-09-25 21:33:00+00:00,2025-09-25 21:48:00+00:00,2025-09-25 21:49:00+00:00,12,25,26,RED,1.33438,1.33408,1.33474,,,-10,-12.0,,,,,,1.33484,2025-09-25 21:36:00+00:00,1.33396,2025-09-25 21:48:00+00:00,1.33484,1,0,1,0,8.799999999999919,0,0,1,1,,0.000360000000000138,,0,1,0,0,0,0,0,0,0,0,0,0,16
124,2025-09-26 00:00:00+00:00,2025-09-26 01:11:00+00:00,2025-09-26 01:26:00+00:00,2025-09-26 01:27:00+00:00,8,23,24,RED,1.33454,1.3344,1.3346,,,-5,-5.0,,,,,,1.33468,2025-09-26 01:21:00+00:00,1.33432,2025-09-26 01:27:00+00:00,1.33468,1,0,1,0,3.60000000000138,0,0,1,1,,5.999999999994898e-05,,0,1,0,0,0,0,0,0,0,0,0,0,18
125,2025-09-26 02:00:00+00:00,2025-09-26 04:05:00+00:00,2025-09-26 07:23:00+00:00,2025-09-26 07:24:00+00:00,24,43,44,RED,1.335,1.33484,1.33555,,,-4,-66.0,,,,,,1.33548,2025-09-26 06:17:00+00:00,1.33474,2025-09-26 07:23:00+00:00,1.33548,1,0,1,0,7.399999999999629,0,0,1,1,,0.0005500000000000504,,0,1,0,0,0,0,0,0,0,0,0,0,22
126,2025-09-26 06:00:00+00:00,2025-09-26 07:00:00+00:00,2025-09-26 07:13:00+00:00,2025-09-26 08:27:00+00:00,0,9,26,RED,1.3364,1.33578,1.33644,,,-8,-12.0,,,,,,1.3368,2025-09-26 07:01:00+00:00,1.33539,2025-09-26 08:06:00+00:00,1.3368,1,0,1,0,14.099999999999113,0,0,1,1,,4.0000000000040004e-05,,0,1,0,0,0,0,0,0,0,0,0,0,28
127,2025-09-26 18:00:00+00:00,2025-09-26 19:08:00+00:00,2025-09-26 19:10:00+00:00,2025-09-26 19:57:00+00:00,8,10,36,RED,1.34097,1.34077,1.34117,,,-1,-1.0,,,,,,1.34098,2025-09-26 19:09:00+00:00,1.34046,2025-09-26 19:36:00+00:00,1.34098,1,0,1,0,5.20000000000076,0,0,1,1,,0.00019999999999997797,,0,1,0,0,0,0,0,0,0,0,0,0,30
128,2025-09-29 04:00:00+00:00,2025-09-29 05:01:00+00:00,2025-09-29 05:34:00+00:00,2025-09-29 05:35:00+00:00,1,16,17,RED,1.34375,1.34346,1.34418,,,-1,-1.0,,,,,,1.34405,2025-09-29 05:33:00+00:00,1.34343,2025-09-29 05:34:00+00:00,1.34405,1,0,1,0,6.200000000000649,0,0,1,1,,0.00042999999999993044,,0,1,0,0,0,0,0,0,0,0,0,0,18
129,2025-09-29 07:00:00+00:00,2025-09-29 08:09:00+00:00,2025-09-29 08:20:00+00:00,2025-09-29 11:59:00+00:00,9,20,33,RED,1.34466,1.34426,1.34499,,,-5,-5.0,,,,,,1.34504,2025-09-29 08:15:00+00:00,1.3438,2025-09-29 08:32:00+00:00,1.34504,1,0,1,0,12.399999999999078,0,0,1,1,,0.00032999999999994145,,0,1,0,0,0,0,0,0,0,0,0,0,26
130,2025-09-29 10:00:00+00:00,2025-09-29 11:00:00+00:00,2025-09-29 11:03:00+00:00,2025-09-29 11:04:00+00:00,0,3,4,GREEN,1.34283,1.343,1.34252,,,-1,-1.0,,,,,,1.3431,2025-09-29 11:03:00+00:00,1.34261,2025-09-29 11:02:00+00:00,1.34261,1,0,1,0,4.899999999998794,0,0,1,1,,0.00031000000000003247,,0,1,0,0,0,0,0,0,0,0,0,0,6
131,2025-09-29 12:00:00+00:00,2025-09-29 13:00:00+00:00,2025-09-29 13:02:00+00:00,2025-09-29 13:35:00+00:00,0,2,25,RED,1.34516,1.34476,1.34571,,,-2,-2.0,,,,,,1.34522,2025-09-29 13:00:00+00:00,1.34428,2025-09-29 13:28:00+00:00,1.34522,1,0,1,0,9.40000000000163,0,0,1,1,,0.0005500000000000504,,0,1,0,0,0,0,0,0,0,0,0,0,27
132,2025-09-29 17:00:00+00:00,2025-09-29 18:00:00+00:00,2025-09-29 18:05:00+00:00,2025-09-29 18:06:00+00:00,0,5,6,GREEN,1.3425,1.34264,1.34238,,,-3,-3.0,,,,,,1.34272,2025-09-29 18:06:00+00:00,1.34231,2025-09-29 18:02:00+00:00,1.34231,1,0,1,0,4.100000000000215,0,0,1,1,,0.00012000000000012001,,0,1,0,0,0,0,0,0,0,0,0,0,8
133,2025-09-29 18:00:00+00:00,2025-09-29 19:00:00+00:00,2025-09-29 19:37:00+00:00,2025-09-29 19:39:00+00:00,0,37,39,RED,1.34378,1.34342,1.3439,,,-11,-11.0,,,,,,1.34386,2025-09-29 19:26:00+00:00,1.34342,2025-09-29 19:37:00+00:00,1.34386,1,0,1,0,4.3999999999999595,0,0,1,1,,0.00012000000000012001,,0,1,0,0,0,0,0,0,0,0,0,0,41
134,2025-09-29 20:00:00+00:00,2025-09-29 21:18:00+00:00,2025-09-29 22:57:00+00:00,2025-09-30 00:00:00+00:00,9,71,105,GREEN,1.34309,1.34342,1.34294,,,-54,-57.0,,,,,,1.34369,2025-09-29 23:35:00+00:00,1.34276,2025-09-29 22:00:00+00:00,1.34276,1,0,1,0,9.300000000000974,0,0,1,1,,0.00014999999999987246,,0,1,0,0,0,0,0,0,0,0,0,0,98
135,2025-09-29 21:00:00+00:00,2025-09-30 00:44:00+00:00,2025-09-30 01:01:00+00:00,2025-09-30 01:02:00+00:00,25,29,30,GREEN,1.34282,1.34294,1.34265,,,-1,-1.0,,,,,,1.3431,2025-09-30 01:03:00+00:00,1.34252,2025-09-30 01:00:00+00:00,1.34252,1,0,1,0,5.800000000000249,0,0,1,1,,0.00017000000000000348,,0,1,0,0,0,0,0,0,0,0,0,0,7
136,2025-09-29 23:00:00+00:00,2025-09-30 00:21:00+00:00,2025-09-30 00:26:00+00:00,2025-09-30 01:32:00+00:00,15,20,29,RED,1.3435,1.34342,1.34379,,,-1,-1.0,,,,,,1.34362,2025-09-30 00:25:00+00:00,1.34302,2025-09-30 01:08:00+00:00,1.34362,2,0,1,0,5.999999999999339,0,0,1,1,,0.0002900000000001235,,0,1,0,0,0,0,0,0,0,0,0,0,16
137,2025-09-30 03:00:00+00:00,2025-09-30 04:08:00+00:00,2025-09-30 04:22:00+00:00,2025-09-30 04:40:00+00:00,8,22,35,RED,1.34354,1.34322,1.34388,,,-13,-13.0,,,,,,1.34359,2025-09-30 04:09:00+00:00,1.3428,2025-09-30 04:30:00+00:00,1.34359,2,0,1,0,7.900000000000684,0,0,1,1,,0.00034000000000000696,,0,1,0,0,0,0,0,0,0,0,0,0,29
138,2025-09-30 10:00:00+00:00,2025-09-30 11:58:00+00:00,2025-09-30 12:01:00+00:00,2025-09-30 12:03:00+00:00,11,14,16,GREEN,1.34378,1.34409,1.34364,,,-3,-3.0,,,,,,1.34432,2025-09-30 12:02:00+00:00,1.34346,2025-09-30 11:58:00+00:00,1.34346,1,0,1,0,8.599999999998609,0,0,1,1,,0.000140000000000029,,0,1,0,0,0,0,0,0,0,0,0,0,7
139,2025-09-30 18:00:00+00:00,2025-09-30 19:04:00+00:00,2025-09-30 19:08:00+00:00,2025-09-30 19:09:00+00:00,3,7,8,GREEN,1.34488,1.34497,1.34407,,,-3,-3.0,,,,,,1.34507,2025-09-30 19:10:00+00:00,1.34478,2025-09-30 19:05:00+00:00,1.34478,1,0,1,0,2.8999999999990145,0,0,1,1,,0.0008099999999999774,,0,1,0,0,0,0,0,0,0,0,0,0,7
140,2025-09-30 23:00:00+00:00,2025-10-01 00:41:00+00:00,2025-10-01 00:42:00+00:00,2025-10-01 00:43:00+00:00,23,24,25,GREEN,1.34426,1.34427,1.34424,,,-1,-1.0,,,,,,1.3443,2025-10-01 00:42:00+00:00,1.344,2025-10-01 00:41:00+00:00,1.344,2,0,1,0,2.9999999999996696,0,0,1,0,,1.999999999990898e-05,,0,1,0,0,0,0,0,0,0,0,0,0,4
141,2025-10-01 00:00:00+00:00,2025-10-01 01:24:00+00:00,2025-10-01 01:57:00+00:00,2025-10-01 01:58:00+00:00,14,44,45,GREEN,1.34409,1.34424,1.3436,,,-18,-18.0,,,,,,1.34424,2025-10-01 01:57:00+00:00,1.34386,2025-10-01 01:39:00+00:00,1.34386,2,0,1,0,3.8000000000004697,0,0,1,1,,0.0004900000000001015,,0,1,0,0,0,0,0,0,0,0,0,0,33
142,2025-10-01 09:00:00+00:00,2025-10-01 10:06:00+00:00,2025-10-01 10:11:00+00:00,2025-10-01 10:16:00+00:00,6,11,16,GREEN,1.34644,1.34666,1.34626,,,-2,-2.0,,,,,,1.34687,2025-10-01 10:15:00+00:00,1.3462,2025-10-01 10:09:00+00:00,1.3462,1,0,1,0,6.699999999999484,0,0,1,1,,0.000180000000000069,,0,1,0,0,0,0,0,0,0,0,0,0,12
143,2025-10-01 11:00:00+00:00,2025-10-01 12:02:00+00:00,2025-10-01 12:05:00+00:00,2025-10-01 15:13:00+00:00,2,5,9,RED,1.34821,1.3476,1.34889,,9.699999999999154,3,10.0,,,,,,1.35004,2025-10-01 12:15:00+00:00,1.34724,2025-10-01 12:15:00+00:00,1.35004,1,0,1,0,27.999999999999137,0,0,1,1,,0.0006800000000000139,,0,1,0,0,0,0,0,0,0,0,0,0,9
144,2025-10-01 20:00:00+00:00,2025-10-01 21:29:00+00:00,2025-10-01 21:38:00+00:00,2025-10-01 21:39:00+00:00,13,20,21,GREEN,1.34773,1.34788,1.3472,,1.4999999999987246,0,0.0,,,,,,1.34788,2025-10-01 21:38:00+00:00,1.3476,2025-10-01 21:38:00+00:00,1.3476,1,0,1,0,2.80000000000058,0,0,1,1,,0.0005300000000001415,,0,1,0,0,0,0,0,0,0,0,0,0,10
145,2025-10-02 03:00:00+00:00,2025-10-02 04:00:00+00:00,2025-10-02 06:01:00+00:00,2025-10-02 06:02:00+00:00,0,58,59,GREEN,1.34782,1.34798,1.3476,,,-19,-26.0,,,,,,1.34812,2025-10-02 06:01:00+00:00,1.34751,2025-10-02 05:35:00+00:00,1.34751,2,0,1,0,6.099999999999994,0,0,1,1,,0.000220000000000109,,0,1,0,0,0,0,0,0,0,0,0,0,61
146,2025-10-02 08:00:00+00:00,2025-10-02 09:16:00+00:00,2025-10-02 09:20:00+00:00,2025-10-02 09:30:00+00:00,15,19,29,RED,1.35046,1.35008,1.35104,,,-2,-2.0,,,,,,1.35064,2025-10-02 09:18:00+00:00,1.3499,2025-10-02 09:22:00+00:00,1.35064,1,0,1,0,7.399999999999629,0,0,1,1,,0.0005800000000000249,,0,1,0,0,0,0,0,0,0,0,0,0,16
147,2025-10-02 11:00:00+00:00,2025-10-02 12:09:00+00:00,2025-10-02 12:10:00+00:00,2025-10-02 12:12:00+00:00,9,10,12,GREEN,1.34765,1.34801,1.34708,,,-1,-1.0,,,,,,1.34804,2025-10-02 12:11:00+00:00,1.34749,2025-10-02 12:09:00+00:00,1.34749,1,0,1,0,5.499999999998284,0,0,1,1,,0.0005699999999999594,,0,1,0,0,0,0,0,0,0,0,0,0,5
148,2025-10-02 14:00:00+00:00,2025-10-02 15:04:00+00:00,2025-10-02 15:08:00+00:00,2025-10-02 15:12:00+00:00,3,6,10,GREEN,1.34208,1.34264,1.34121,,,-2,-3.0,,,,,,1.34273,2025-10-02 15:10:00+00:00,1.34185,2025-10-02 15:05:00+00:00,1.34185,1,0,1,0,8.799999999999919,0,0,1,1,,0.0008699999999999264,,0,1,0,0,0,0,0,0,0,0,0,0,9
149,2025-10-02 18:00:00+00:00,2025-10-02 19:36:00+00:00,2025-10-02 19:40:00+00:00,2025-10-02 19:41:00+00:00,18,22,23,RED,1.34468,1.34457,1.34481,,,-3,-3.0,,,,,,1.34474,2025-10-02 19:37:00+00:00,1.3445,2025-10-02 19:41:00+00:00,1.34474,1,0,1,0,2.4000000000001798,0,0,1,1,,0.00012999999999996348,,0,1,0,0,0,0,0,0,0,0,0,0,7
150,2025-10-02 20:00:00+00:00,2025-10-02 21:20:00+00:00,2025-10-02 22:00:00+00:00,2025-10-02 22:34:00+00:00,15,55,80,GREEN,1.34392,1.34432,1.34386,,,-34,-34.0,,,,,,1.3455,2025-10-02 22:01:00+00:00,1.34354,2025-10-02 21:26:00+00:00,1.34354,1,0,1,0,19.599999999999618,0,0,1,1,,5.999999999994898e-05,,0,1,0,0,0,0,0,0,0,0,0,0,67
151,2025-10-03 05:00:00+00:00,2025-10-03 06:00:00+00:00,2025-10-03 06:07:00+00:00,2025-10-03 06:56:00+00:00,0,7,24,GREEN,1.34322,1.34352,1.34308,,,-4,-4.0,,,,,,1.344,2025-10-03 06:24:00+00:00,1.34289,2025-10-03 06:03:00+00:00,1.34289,1,0,1,0,11.100000000001664,0,0,1,1,,0.000140000000000029,,0,1,0,0,0,0,0,0,0,0,0,0,26
152,2025-10-03 07:00:00+00:00,2025-10-03 08:50:00+00:00,2025-10-03 09:24:00+00:00,2025-10-03 12:58:00+00:00,22,32,54,RED,1.34604,1.3444,1.34613,,,-5,-27.0,,,,,,1.3464,2025-10-03 08:57:00+00:00,1.34379,2025-10-03 12:37:00+00:00,1.3464,1,0,1,0,26.100000000000012,0,0,1,1,,9.000000000014552e-05,,0,1,0,0,0,0,0,0,0,0,0,0,34
153,2025-10-03 12:00:00+00:00,2025-10-03 13:22:00+00:00,2025-10-03 13:24:00+00:00,2025-10-03 13:25:00+00:00,18,20,21,RED,1.34583,1.34554,1.34599,,3.300000000001635,2,2.0,,,,,,1.34612,2025-10-03 13:26:00+00:00,1.3455,2025-10-03 13:24:00+00:00,1.34612,1,0,1,0,4.3999999999999595,0,0,1,1,,0.00015999999999993797,,0,1,0,0,0,0,0,0,0,0,0,0,5
154,2025-10-03 13:00:00+00:00,2025-10-03 14:21:00+00:00,2025-10-03 14:28:00+00:00,2025-10-03 14:30:00+00:00,12,19,21,RED,1.34648,1.34599,1.3469,,,-3,-3.0,,,,,,1.34668,2025-10-03 14:25:00+00:00,1.34584,2025-10-03 14:28:00+00:00,1.34668,1,0,1,0,8.40000000000174,0,0,1,1,,0.00042000000000008697,,0,1,0,0,0,0,0,0,0,0,0,0,11
155,2025-10-03 15:00:00+00:00,2025-10-03 16:16:00+00:00,2025-10-03 16:18:00+00:00,2025-10-03 16:32:00+00:00,12,14,20,RED,1.34796,1.34779,1.34853,,,-2,-2.0,,,,,,1.34806,2025-10-03 16:16:00+00:00,1.34748,2025-10-03 16:25:00+00:00,1.34806,1,0,1,0,5.800000000000249,0,0,1,1,,0.0005699999999999594,,0,1,0,0,0,0,0,0,0,0,0,0,10
156,2025-10-03 19:00:00+00:00,2025-10-03 20:13:00+00:00,2025-10-03 20:18:00+00:00,2025-10-03 20:20:00+00:00,9,14,16,RED,1.3483,1.3481,1.34842,,,-5,-5.0,,,,,,1.3485,2025-10-03 20:13:00+00:00,1.34802,2025-10-03 20:19:00+00:00,1.3485,1,0,1,0,4.8000000000003595,0,0,1,1,,0.00011999999999989797,,0,1,0,0,0,0,0,0,0,0,0,0,9
157,2025-10-05 22:00:00+00:00,2025-10-05 23:00:00+00:00,2025-10-06 00:52:00+00:00,2025-10-06 01:25:00+00:00,0,57,80,GREEN,1.34348,1.34395,1.34229,,,-26,-42.0,,,,,,1.34429,2025-10-06 01:00:00+00:00,1.343,2025-10-06 00:10:00+00:00,1.343,1,0,1,0,12.900000000000134,0,0,1,1,,0.0011900000000000244,,0,1,0,0,0,0,0,0,0,0,0,0,82
158,2025-10-06 00:00:00+00:00,2025-10-06 01:18:00+00:00,2025-10-06 01:20:00+00:00,2025-10-06 01:30:00+00:00,17,19,28,RED,1.34404,1.34388,1.34404,,4.899999999998794,10,11.0,,,,,,1.3443,2025-10-06 01:31:00+00:00,1.34355,2025-10-06 01:27:00+00:00,1.3443,1,0,1,0,3.20000000000098,0,0,1,1,,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,13
159,2025-10-06 02:00:00+00:00,2025-10-06 03:17:00+00:00,2025-10-06 04:11:00+00:00,2025-10-06 07:07:00+00:00,15,55,92,RED,1.34549,1.34508,1.34577,,,-22,-22.0,,,,,,1.3458,2025-10-06 03:49:00+00:00,1.34472,2025-10-06 05:02:00+00:00,1.3458,1,0,1,0,10.80000000000192,0,0,1,1,,0.00027999999999983594,,0,1,0,0,0,0,0,0,0,0,0,0,79
160,2025-10-06 04:00:00+00:00,2025-10-06 06:00:00+00:00,2025-10-06 07:05:00+00:00,2025-10-06 07:22:00+00:00,16,21,33,GREEN,1.3447,1.34518,1.34456,,,-2,-2.0,,,,,,1.34568,2025-10-06 07:11:00+00:00,1.34418,2025-10-06 07:03:00+00:00,1.34418,1,0,1,0,15.000000000000568,0,0,1,1,,0.000140000000000029,,0,1,0,0,0,0,0,0,0,0,0,0,19
161,2025-10-06 05:00:00+00:00,2025-10-06 06:06:00+00:00,2025-10-06 06:07:00+00:00,2025-10-06 06:08:00+00:00,6,7,8,GREEN,1.34436,1.34456,1.34402,,2.4000000000001798,2,22.0,,,,,,1.3446,2025-10-06 06:07:00+00:00,1.34412,2025-10-06 06:29:00+00:00,1.34412,1,0,1,0,0.8999999999992347,0,0,1,1,,0.00034000000000000696,,0,1,0,0,0,0,0,0,0,0,0,0,4
162,2025-10-06 10:00:00+00:00,2025-10-06 11:08:00+00:00,2025-10-06 11:14:00+00:00,2025-10-06 11:15:00+00:00,6,11,12,GREEN,1.34224,1.34241,1.34224,,,-2,-2.0,,,,,,1.3425,2025-10-06 11:14:00+00:00,1.34198,2025-10-06 11:12:00+00:00,1.34198,1,0,1,0,5.20000000000076,0,0,1,1,,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,8
163,2025-10-07 01:00:00+00:00,2025-10-07 02:09:00+00:00,2025-10-07 02:12:00+00:00,2025-10-07 02:16:00+00:00,9,12,16,GREEN,1.3474,1.34778,1.34727,,,-3,-3.0,,,,,,1.34779,2025-10-07 02:12:00+00:00,1.34735,2025-10-07 02:09:00+00:00,1.34735,1,0,1,0,4.3999999999999595,0,0,1,1,,0.00012999999999996348,,0,1,0,0,0,0,0,0,0,0,0,0,9
164,2025-10-07 14:00:00+00:00,2025-10-07 18:44:00+00:00,2025-10-07 19:10:00+00:00,2025-10-07 21:04:00+00:00,10,35,39,RED,1.34315,1.34281,1.34336,,,-16,-16.0,,,,,,1.34338,2025-10-07 18:54:00+00:00,1.34258,2025-10-07 20:46:00+00:00,1.34338,1,0,1,0,7.999999999999119,0,0,1,1,,0.00021000000000004349,,0,1,0,0,0,0,0,0,0,0,0,0,31
165,2025-10-07 19:00:00+00:00,2025-10-07 20:20:00+00:00,2025-10-07 21:04:00+00:00,2025-10-07 23:03:00+00:00,19,31,119,GREEN,1.34214,1.34291,1.3416,,,-10,-39.0,,,,,,1.34317,2025-10-07 22:00:00+00:00,1.34192,2025-10-07 20:25:00+00:00,1.34192,1,0,1,0,12.499999999999734,0,0,1,1,,0.000540000000000207,,0,1,0,0,0,0,0,0,0,0,0,0,102
166,2025-10-07 22:00:00+00:00,2025-10-07 23:42:00+00:00,2025-10-07 23:49:00+00:00,2025-10-07 23:50:00+00:00,25,32,33,GREEN,1.34254,1.3426,1.34252,,,-4,-4.0,,,,,,1.34266,2025-10-07 23:50:00+00:00,1.34234,2025-10-07 23:45:00+00:00,1.34234,1,0,1,0,3.1999999999987594,0,0,1,1,,2.0000000000131024e-05,,0,1,0,0,0,0,0,0,0,0,0,0,10
167,2025-10-08 09:00:00+00:00,2025-10-08 11:35:00+00:00,2025-10-08 11:37:00+00:00,2025-10-08 11:38:00+00:00,17,19,20,GREEN,1.34032,1.34055,1.34002,,,-2,-2.0,,,,,,1.34065,2025-10-08 11:38:00+00:00,1.3401,2025-10-08 11:35:00+00:00,1.3401,1,0,1,0,5.499999999998284,0,0,1,1,,0.00029999999999996696,,0,1,0,0,0,0,0,0,0,0,0,0,5
168,2025-10-08 20:00:00+00:00,2025-10-08 21:12:00+00:00,2025-10-08 23:23:00+00:00,2025-10-08 23:30:00+00:00,5,128,135,RED,1.34036,1.34006,1.34064,,,-23,-23.0,,,,,,1.34068,2025-10-08 23:00:00+00:00,1.33998,2025-10-08 23:24:00+00:00,1.34068,1,0,1,0,7.0000000000014495,0,0,1,1,,0.000280000000000058,,0,1,0,0,0,0,0,0,0,0,0,0,132
169,2025-10-08 23:00:00+00:00,2025-10-09 00:02:00+00:00,2025-10-09 00:02:00+00:00,2025-10-09 06:06:00+00:00,2,2,7,GREEN,1.34004,1.3402,1.33994,,2.4000000000001798,0,0.0,,,,,,1.34054,2025-10-09 06:05:00+00:00,1.33998,2025-10-09 00:02:00+00:00,1.33998,1,0,1,0,5.60000000000116,0,0,1,1,,9.999999999998899e-05,,0,0,0,0,0,0,0,0,0,0,0,0,7
170,2025-10-09 00:00:00+00:00,2025-10-09 02:00:00+00:00,2025-10-09 02:04:00+00:00,2025-10-09 02:08:00+00:00,25,29,33,RED,1.341,1.34068,1.34132,,,-4,-4.0,,,,,,1.34109,2025-10-09 02:00:00+00:00,1.34066,2025-10-09 02:05:00+00:00,1.34109,1,0,1,0,4.299999999999304,0,0,1,1,,0.000320000000000098,,0,1,0,0,0,0,0,0,0,0,0,0,10
171,2025-10-09 12:00:00+00:00,2025-10-09 13:00:00+00:00,2025-10-09 13:01:00+00:00,2025-10-09 13:05:00+00:00,0,1,5,RED,1.33846,1.3382,1.33886,,4.100000000000215,5,5.0,,,,,,1.33896,2025-10-09 13:06:00+00:00,1.33805,2025-10-09 13:04:00+00:00,1.33896,1,0,1,0,6.499999999998174,0,0,1,1,,0.00039999999999995595,,0,1,0,0,0,0,0,0,0,0,0,0,7
172,2025-10-09 20:00:00+00:00,2025-10-09 21:24:00+00:00,2025-10-09 23:01:00+00:00,2025-10-09 23:56:00+00:00,7,86,112,RED,1.33044,1.32982,1.33062,,,-47,-61.0,,,,,,1.3308,2025-10-09 22:00:00+00:00,1.32952,2025-10-09 23:17:00+00:00,1.3308,1,0,1,0,12.799999999999478,0,0,1,1,,0.00017999999999984695,,0,1,0,0,0,0,0,0,0,0,0,0,107
173,2025-10-10 03:00:00+00:00,2025-10-10 04:01:00+00:00,2025-10-10 04:05:00+00:00,2025-10-10 04:06:00+00:00,1,5,6,RED,1.3312,1.3311,1.33141,,,-1,-1.0,,,,,,1.33134,2025-10-10 04:04:00+00:00,1.3311,2025-10-10 04:05:00+00:00,1.33134,1,0,1,0,2.4000000000001798,0,0,1,1,,0.00021000000000004349,,0,1,0,0,0,0,0,0,0,0,0,0,7
174,2025-10-10 06:00:00+00:00,2025-10-10 07:01:00+00:00,2025-10-10 08:03:00+00:00,2025-10-10 09:17:00+00:00,1,18,54,GREEN,1.3296,1.33068,1.32885,,,-12,-57.0,,,,,,1.3312,2025-10-10 08:58:00+00:00,1.32888,2025-10-10 07:06:00+00:00,1.32888,1,0,1,0,23.199999999998777,0,0,1,1,,0.0007499999999998064,,0,1,0,0,0,0,0,0,0,0,0,0,55
175,2025-10-10 09:00:00+00:00,2025-10-10 10:06:00+00:00,2025-10-10 10:21:00+00:00,2025-10-10 10:25:00+00:00,5,13,17,GREEN,1.3291,1.32979,1.3287,,,-7,-14.0,,,,,,1.32989,2025-10-10 10:22:00+00:00,1.32884,2025-10-10 10:07:00+00:00,1.32884,1,0,1,0,10.499999999999954,0,0,1,1,,0.00039999999999995595,,0,1,0,0,0,0,0,0,0,0,0,0,14
176,2025-10-13 00:00:00+00:00,2025-10-13 01:21:00+00:00,2025-10-13 01:24:00+00:00,2025-10-13 01:31:00+00:00,20,23,30,RED,1.33508,1.3348,1.33508,,,-2,-2.0,,,,,,1.3351,2025-10-13 01:22:00+00:00,1.33452,2025-10-13 01:30:00+00:00,1.3351,1,0,1,0,5.800000000000249,0,0,1,1,,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,12
177,2025-10-13 01:00:00+00:00,2025-10-13 02:25:00+00:00,2025-10-13 02:51:00+00:00,2025-10-13 03:01:00+00:00,2,28,38,RED,1.33548,1.33508,1.33576,,,-26,-26.0,,,,,,1.33565,2025-10-13 02:25:00+00:00,1.33506,2025-10-13 02:51:00+00:00,1.33565,1,0,1,0,5.9000000000009045,0,0,1,1,,0.000280000000000058,,0,1,0,0,0,0,0,0,0,0,0,0,38
178,2025-10-13 04:00:00+00:00,2025-10-13 05:32:00+00:00,2025-10-13 05:35:00+00:00,2025-10-13 05:36:00+00:00,22,25,26,RED,1.33566,1.33553,1.33604,,,-1,-1.0,,,,,,1.33576,2025-10-13 05:34:00+00:00,1.33546,2025-10-13 05:37:00+00:00,1.33576,1,0,1,0,2.9999999999996696,0,0,1,1,,0.0003799999999998249,,0,1,0,0,0,0,0,0,0,0,0,0,6
179,2025-10-13 05:00:00+00:00,2025-10-13 06:00:00+00:00,2025-10-13 06:13:00+00:00,2025-10-13 06:55:00+00:00,0,13,18,GREEN,1.33482,1.33525,1.33471,,,-4,-4.0,,,,,,1.33574,2025-10-13 06:49:00+00:00,1.33461,2025-10-13 06:09:00+00:00,1.33461,1,0,1,0,11.299999999998533,0,0,1,1,,0.00010999999999983245,,0,1,0,0,0,0,0,0,0,0,0,0,20
180,2025-10-13 07:00:00+00:00,2025-10-13 08:13:00+00:00,2025-10-13 11:01:00+00:00,2025-10-13 11:37:00+00:00,11,86,103,GREEN,1.33349,1.33461,1.333,,,-72,-119.0,,,,,,1.33512,2025-10-13 11:02:00+00:00,1.33295,2025-10-13 09:02:00+00:00,1.33295,1,0,1,0,21.700000000000053,0,0,1,1,,0.0004900000000001015,,0,1,0,0,0,0,0,0,0,0,0,0,94
181,2025-10-13 08:00:00+00:00,2025-10-13 09:00:00+00:00,2025-10-13 09:01:00+00:00,2025-10-13 11:57:00+00:00,0,1,13,GREEN,1.33263,1.333,1.3315,,,-1,-1.0,,,,,,1.33348,2025-10-13 10:22:00+00:00,1.33246,2025-10-13 09:00:00+00:00,1.33246,1,0,1,0,10.200000000000209,0,0,1,1,,0.0011300000000000754,,0,1,0,0,0,0,0,0,0,0,0,0,15
182,2025-10-13 19:00:00+00:00,2025-10-13 20:36:00+00:00,2025-10-13 20:41:00+00:00,2025-10-13 20:42:00+00:00,23,28,29,GREEN,1.33308,1.33311,1.33302,,,-2,-2.0,,,,,,1.33313,2025-10-13 20:41:00+00:00,1.33303,2025-10-13 20:39:00+00:00,1.33303,1,0,1,0,0.9999999999998899,0,0,1,1,,5.999999999994898e-05,,0,1,0,0,0,0,0,0,0,0,0,0,8
